"text","screen_name","id","polite"
"@raymondfinch Hi Ray, good to meet you today. Tomorrow the world!","JJohnnelson485",465842809325756416,"polite"
"Cornwall Council still unsure if it will get storm repair funding | West Briton http://t.co/LjGsVKiMZr via @po_st","Juderobinson",465041680047939584,"polite"
"Closing statements @NCVO EU hustings.  Important that NGOs and Governments work together but remain distinct. #eudeb8 #ep2014 #EuropeDay","MarinaMEP",464783612421099520,"polite"
".@EP_YouthEvent Check out &amp;RT the 1st youth manifesto of any of the UK parties.  #votegreen  #votegreen2014 #youth http://t.co/BhrCvdXKpI","green_ballerina",466247902416105472,"polite"
"@NickCohen4 @spectator and idea that we are increasingly ruled by an elite hell bent on forming a federal Europe resonates coz it is true.","DonnaInSussex",471724333577289728,"polite"
"@ianssmart @ScotTories we're recycling. Vote blue, get green see. Or some such slogan. Huskies were just out of sight.","IainMcGill",468118788169539584,"polite"
"@elliott_fergus @nickgriffinmep He even calls naming the Jews in the past ""old nonsense."" ROTFLMFWAO!!","1488Julie",467697054802649088,"polite"
"@benjamincohen @TheNickonomist @LiberalJudaism From your silence I take it CP is due to be abolished soon","DavidCoburnUKip",472078949183672320,"polite"
"@DorsetRachel @jonworth @captain_europe @geekeconomist Good analysis of the problem, but what is the solution?","HadleighRoberts",468131761135034368,"polite"
"@CarolleRalph @TasminaSheikh I am no PC or feminist but if politicians argue that a home should have Mum &amp; Dad. Why parliaments just Dads?","A2Mac",468879221818163200,"polite"
"@DanHannanMEP @johnmknox ... to 2%.","HD2onPBdotcom",468005108958371840,"polite"
"So pleased to see @AnnelieseDodds elected sorry for @JohnHowarth1958","CllrSMintoff",470713135608119296,"polite"
"GREEN NEWS Peterborough UK is out! http://t.co/tLn6M2uTi8 Stories via @FionaRadic @GreenPartyPBO","FionaRadic",467553395617042432,"polite"
"@Kaeli37 @MCS_Corporate I wouldn't trust our ministers to even open a pint of milk properly","andrewmcneilis",467561073911296000,"polite"
"@Nigel_Farage Just seen on TV there's a EU leader election looming.Were you not asked to stand? The young lady candidate reminded me o Palin","tonynevin",467158955303911424,"polite"
"@LeftUnityUK @UKLabour Absolutely agree @HackneyAbbott Better to tell positive story of EU mobility - it's 2 way traffic with mutual benefit","julie4nw",473217595186118656,"polite"
"@MrAidanGoatley @Nigel_Farage @ConHome @UKIP He insinuated that there were too many white faces in media. Second question, NO, it's not ok.","johnboy_murray",467227283749875712,"polite"
"@999CallforNHS @SaveLewishamAE Be our guests! We're really quite fond of our vulture now. Not fair on vultures to compare them with Hunt!","drmarielouise",465605196010500096,"polite"
"@BromleyLabourUK @ClaudeMoraesMEP @maryhoneyball @Lucy4MEP @SebDance @IvanaBartoletti @KamaljeetJandu @biondi4europe many thanks","sanchia4europe",470348332058279936,"polite"
"Congratulations @C_Stihler_MEP and @davidmartinmep on your re-election.","lewgmiller",470906295047172096,"polite"
"@EarlyStart @CNN yes it could be me on this day i was on my way back from Hong Kong on tha 8","PascualJeanloui",463970321423278080,"polite"
"@BrumPolitics @politicalhackuk and yet we are proving to be very popular at the moment","milroy666",467580976529698816,"polite"
"Congratulations @TheresaG_EU @cllrakhan @julie4nw our new Labour MEPs","CallumHarvey16",470716448525266944,"polite"
"@DonnaInSussex lets make the drink driving limits to zero. no excuses, zero is the only safe choice","royjones78",471817539383988224,"polite"
"@DinoFancellu @UKIP @Nigel_Farage did you write that? who is primus","DavidJo52951945",466188628335804416,"polite"
"@WyeLea @JakeReesMogg @Nigel_Farage @UKIP oh I don't believe in looking after myself. That sort of attitude leads to war.","Otto_English",462700926307143680,"polite"
"@JaniceUKIP Because you're so working class you know about different kinds of latté.","RadarNvrSleeps",466139893966848000,"polite"
"really? @robmurray11 @Anothergreen","Double_Karma",470675929283710976,"polite"
"@nickgriffinmep @StanCollymore Malvinas","CelticMrMoJo",471234621624320000,"polite"
"@McCaineNL @doran_j @Anothergreen frustrating, especially as its complacency means resistance to austerity hasn't happened on council level.","Tom_Gann",470185184449802240,"polite"
"http://t.co/oa467UjPtT English Democrats - ""Putting England First!"" Not European, Not British, Not Left, Not Right, Just English &amp; Proud","SteMorris",464400873939300352,"polite"
"@daily_politics @Nigel_Farage @reporterboy why must the BBC persist in giving this pernicious man so much coverage? YOU have hyped him up!","SocHealthLondon",465786797449314304,"polite"
"@emcmillanscott You're a LibDem and a turncoat; no-one listens to you @WhiteWednesday","CallingEngland",468511446486491136,"impolite"
"In Europe, support for nationalist parties makes Ukip look moderate http://t.co/RXMXbbmsLn","DavidWickham3",469915887852867584,"polite"
"@SuzanneEvans1 @suzanneshine That should be 'EX Cllr' Suzanne Evans...just keeping you honest...  :)","GrillingKippers",469737600803414016,"polite"
"@RolandHogg @ConMEPs @MarinaMEP @SyedKamall many thanks!","CharlesTannock",469466919884836864,"polite"
"@UKIP @Nigel_Farage i don't like cricket either. I'm a huge football fan. U gonna try demonize me now?","Zack_Cahill",468634346682073088,"polite"
"@milroy666 Can't be Bill, Shnorbitz had for more hair than me!","JamesJimCarver",472017356211105792,"polite"
"@thebioscopist @londonorganiser no response? it's almost as though there was no logic behind their argument.","FuzzyComic",467205007402868736,"polite"
"@theipaper reports today that @pewresearch global attitudes survey finds British support for EU is on the rise http://t.co/WvKxQwA9Ij","PhilBennionMEP",468326495271018496,"polite"
"@JamesCracknell Link didn't work, but here's the correct one : http://t.co/rI55uXxccs Amazing feat, for a cause close to my heart.","tweeter_nick",465884455727816704,"polite"
"@ShneurOdzeUKIP good luck we all backed you today.","ycgross",469567037334110208,"polite"
"My wife says it's brilliant (By coincidence, drove through Hokitika in NZ) @Judemymum @EleanorCatton I've just started reading it, too!","marcuschown",462637890930225152,"polite"
"@DanHannanMEP @WhiteWednesday Ant-USA arguments is one of the bases of the Europeanism, they want to be a super-power","omarfreestyle1",468870352987504640,"polite"
"@thisisamy_ can we send @Nigel_Farage wife back home?","30SOAP",462914934247288832,"polite"
"@yagretbigwazak @katykader @movies43 @Nigel_Farage You're not on the crusades,stop waving a banner about it.","TheWaywardLad",469615145761931264,"polite"
"'@roseleaarran @_PaulMonaghan @WWalker1863 The question about Katy is why weren't all the other #Labour MPs voting like she did??","davenellist",464759420539658240,"polite"
"@RitaConneely thanks","sanchia4europe",469283526836486144,"polite"
"@PaddyBriggs @mrjamesob @Nigel_Farage @LBC @oflynndirector Interviewing or hectoring?","thehoffster",467396214577983488,"polite"
"@CJW93 Just had an email from KCC saying that they are planning works to reduce the water in the next 4 to 6 weeks.","stuartjeffery",464286952171524096,"polite"
"@FieldRoamer @SenatorSessions @Nigel_Farage @ron_fournier That won't solve the long-term problem. Plus immigration always been U.S. strength","DavidMDrucker",471753427153072128,"polite"
"@richardhowitt Congratulations Richard","amanstan57",470732262469038080,"polite"
"@Nigel_Farage Less Romanians and Bulgarians in the UK than last year what exactly are you saying Nigel?  http://t.co/U8nFGTaUFT","suzanneshine",467621210512453632,"polite"
"@EmmaMcClarkin Tory MEP East Midlands Questioning Her on Why People Should Vote Tory on May 22, Video http://t.co/wG5pyiEipP","OakhamUK",462630332458864640,"polite"
"@Anon_0x03 @nickgriffinmep Dunno why anyone would follow him in the first place tbh..","Paley_Ashley",464164645931352064,"polite"
"@denoual85 at least you got to the polling station....","Rory_Palmer",469436291223146496,"polite"
"Of the firms that export outside of the UK – 74% operate in other EU markets #ThankEU","julie4nw",468360429459472384,"polite"
"@Bobby1980C @KevinOnEarth @Michael_Heaver @UKIP @Nigel_Farage unlike labour. How many bnp cllr elected now? 4 or 5 or cllrs suspended?","brewer_lar",464547830653546496,"polite"
"@TaminaM Survation poll in Mail on Sunday of Labour voters after watching videos of 5 leadership  @ChukaUmunna wins  http://t.co/oCMuh5LBru","suzanneshine",470844473120137216,"polite"
"@FeelTheCritique Tonight around 10pm. The count is starting regionally at 3pm and I think results start trickling in around 8.30","green_ballerina",470555461985775616,"polite"
"@Jon_Summers NO2EU is socialist, not fascist Supported by Bob Crow &amp; Tony Benn against austerity &amp; privatisation http://t.co/R8BClYeSti","wasserhouse",469548443120443392,"polite"
"@Scott_Redding I like it! Its what a lot of people have telling me they want and thats what Greens are.","Green_Caroline",466868571470299136,"polite"
"I like the big timer in the background, no running over time tonight #TellEurope","mattjmclaren",467017754898620416,"polite"
"got everything crossed for @TasminaSheikh - got a good feeling you're going to be our 3rd MEP #Vote2014 #voteyes","craigwatson1963",470662453471490048,"polite"
"@petergreenleft #followed expect me to get involved when I move across late summer! #TheGreenParty #commonsense","DurkandEd",469741181765976064,"polite"
"I’ve signed the #pforp pledge to stand-up for citizens against lobbying by big business #EP2014","violetavajda",462422485359554560,"polite"
"@catherinemep You know where to find me should you need someone to canvas for you! ��","RhysWynEvans",471284760472723456,"polite"
"@mehdirhasan @Nigel_Farage Does that tell us something about Nigel Farage or something about the BBC...?","SillyIndianMan",465190525013098496,"polite"
"@andywightman can you surf?","IainMcGill",470961513004802048,"polite"
"@CyclingSam1 @Nigel_Farage The EU is run by ex communists search up barroso who is the leader","AFCHANI",469102016313450496,"polite"
"@Nigel_Farage Gr8 day. Spoiled when asked by manager if I would remove my #UKIP badge as someone complained to HR that they felt threatened","JonCoat",470197825088028672,"polite"
"@Jude_KD Take a deep breath.......","DaveDixon4",469239013619290112,"polite"
"Over the moon to see that @SebDance is now an MEP! A well deserved victory","simonevans117",470787646881402880,"polite"
"MT '@MarkCaudery: I've supported Vote #TUSC on May 22nd on @ThunderclapIt // @davenellist http://t.co/LnvjxTm4o4","davenellist",463991701821198336,"polite"
"@rwb69 You should try it more often.","DanHannanMEP",470548060570132480,"polite"
"@Nigel_Farage Mate you're lame as fuck.","ThePembleton",468879369931591680,"impolite"
"@Nigel_Farage @bbcquestiontime @UKIP had to shout him down at the end there. Suprised it didnt get to that earlier.","D_Headland",464536285403938816,"polite"
"Centre-right #EPP gains in latest forecast, but ECR is in trouble - http://t.co/qLeDMY5lRh @DanHannanMEP What's Plan B?","EU_Buster",463995775685386240,"polite"
"@LittleBlueDr @samuelLBS @DavidCoburnUKip What's up mate you pissed off that i'm ignoring u ?","wilsoncov",467336136684498944,"polite"
"@JamesGRickards @Nigel_Farage Well he is right about money/gold, but so wrong on immigration. Incomers create demand/jobs.","rmf719630",470125503689818112,"polite"
"@Cath_McGovern murders in our streets, Muslim radicals in our schools, Sharia law implemented in UK stopping women from getting inheritance","jackbuckby",462992613394907136,"polite"
"@Nigel_Farage @Daily_Express Thank you for preparing the UK in turning its back on Heath's treachery in ditching Commonwealth for Brussels","DavidWLincoln",470239171538198528,"polite"
"@AmpersUK @RogerHelmerMEP oh yes so is Hezza. BBC wheeled him on last night on Newsnight-when will BBC declare their interest?","Loafer7",471324983961341952,"polite"
"@GoodallGiles @havantlibdems ""Linked to EU trade"" Yeah, because if we left the EU no trade would exist between us an the EU. Oh wait...","MissLilySummers",468789335517847552,"polite"
"'@MikeMeakin I did offer...","davenellist",467061010416013312,"polite"
"@pippabartolotti Ouch: the perils of canvassing! Recommend rest and wine to recover :-)","shales73",468409266052026368,"polite"
"Anti EU but love Eurovision :-)","NSinclaireMEP",463757896333799424,"polite"
". @WillDuckworthGP - ""On the issues that matter, all the other parties have tired business-as-usual answers."" - https://t.co/NiSoSf7n3H","Scott_Redding",466143910528815104,"polite"
"@Nigel_Farage while you're at it check there bank accounts it all stinks of back handers","nickycollison",470696329875046400,"polite"
".@inggareth How 2 get 2 a postgrowth world?: http://t.co/X0JjN4LVHt [Read my @GreenHouse_UK  report linked to there,for the full answer] :-)","RupertRead",469727224716091392,"polite"
"Comes out as a Kipper RT @Queen_UK: Much preferred the Eurovision Song Contest when it was called World War II. #Eurovision","ExtraBold",465228097978388480,"polite"
"""The idea of 5 more years of Tory rule makes me feel ___."" How would you answer? Take the 4-min @UKLabour survey: http://t.co/ZcxyczR7HL","NickiBrooksx",472348603629842432,"polite"
"@najafx Many thanks","richardhowitt",470550077006970880,"polite"
"@UKIP leader @Nigel_Farage wants ""nothing to do with that [@FN_officiel] party."" #Marr #UKIP #FrontNational #EU","baileyjames1",473069731642355712,"polite"
"@UKIP spin doctor intervenes in disastrous @Nigel_Farage interview: http://t.co/Rr1JxRyCVu","Ali_Star",467597787627261952,"polite"
"@thetonyward @UKIP @Nigel_Farage Oh, the irony.","_d_O_S_s_",469454897042423808,"polite"
"@bbcqt @Nigel_Farage shouted down when he tries to tell the truth about the EU and takeovers Absolutely disgraceful https://t.co/KC2SOxfRKw","CllrBSilvester",464864788888420352,"polite"
"BBC News - Immigration: Flood, what flood? http://t.co/lhcPJqPiFe","stevesollitt",466542014268702720,"polite"
"@bbcsomerset Jonny from Bridgwater asks about referendum and if Tories really want to risk pulling UK out of Europe. Julie Girling MEP: yes.","grahamwatsonmep",468672375333347328,"polite"
"@NSinclaireMEP must give it a read thanks! Shame nothing was done after the 81 semi #thfc #lfc","LymmRed",472132743871352832,"polite"
"@aral @williamheath I don’t speak for ORG but I think in this case it’s better to have key online providers in the discussion than left out.","jasonkitcat",470489631738589184,"polite"
"@marcuschown @KarenGardham &lt;keeps thumbs down&gt;","scrapperduncan",468136591136161792,"polite"
"@MVLibertas Thanks Mat","DavidCoburnUKip",464083143759511552,"polite"
"Good news Ukippers gang! http://t.co/mV8Rgaeyyj","CulliganPA",468302126050189312,"polite"
"@SLATUKIP @georgelyonmep Yes &amp; Yes","DavidCoburnUKip",467227581323182080,"polite"
"@GrillingKippers @Nigel_Farage He was not reasoned he was attacking from a Lib-Dem script! http://t.co/PAJrSizAw7","Bonkers_Caveman",465037439070109696,"polite"
"""@KieranYeoman1: just watched amazing #TUSC election party video - brilliant + touching on many issues #tusc is the only way 2 go &gt;&gt;Thnx","davenellist",467067208196431872,"polite"
"@MEPStandingUp4U Congratulations Martina. Here's hoping you top the poll to mark the occasion!","SeanConnolly67",464756935393542144,"polite"
"@philbo62 @RealPengy what a nice thing to say. Sincere thanks","andrewmcneilis",468462563706298368,"polite"
"@TimMontgomerie you tell us Tim, you paper lead the way","JaniceUKIP",469738709475422208,"polite"
"I am a fan of @Nigel_Farage but @mrjamesob is one of the greatest Journalists in this country. Get him on @BBCNewsnight asap. @LBC #Quality","jimmybuk",467301920387108864,"polite"
"@knocker11 @AstonMannerings @trevdick why do you feel they do?","antonyhook",465191270957477888,"polite"
"@EmmaReynoldsMP @RachelReevesMP Really? I hadn't realized Iain Duncan Smith and Kris Hopkins had crossed the floor. @HouseofTwits","DonnaInSussex",464672087089881088,"polite"
"@mgs_eire @JimAllister It's not avoidance. I would prefer people didn't vote for unrepentant terrorists, but they do!","AnnTravers2",471249584950636544,"polite"
"@DavidCoburnUKip @Ranty_pants UKIP will win","UKIPbevand7",473220192827604992,"polite"
"@eddietruman I can cycle faster than that for starters. I think police have better things to do than fining drivers going 23mph for seconds","IainMcGill",471614748539506688,"polite"
"Vampire therapy could reverse ageing- and could alleviate dementia #alzheimers #dementia #health http://t.co/CzZ2vgxOD3","MarinaMEP",463261958696079360,"polite"
"MT-1/2 @Green_Caroline #airpollution at #CrystalPalace triangle. People support @LonGreenParty . http://t.co/eB4JBUtx8f - ...","TramFacts",465944663485321216,"polite"
"@State_Control @LeeMartin4947 @timerousbeastie That is the only equitable solution","DavidCoburnUKip",473217027323490304,"polite"
"@JaniceUKIP - Completely inappropriate tweet accompanied by inexcusable hand gesture. You should be ashamed. https://t.co/9tU5nGguYx","billysubway",467994378259398656,"polite"
"Thanks @StAlbansLabour for #StAlbans #labourdoorstep today with @KerryPollard_ @martindleach  @MalachyPakenham http://t.co/FA7tQThbcx","richardhowitt",462976154610438144,"polite"
"Come on #codarmy just another 15 minutes to go! You can do it @ftfc","veganfishcake",467399281885069312,"polite"
"South West Result: CON 2 UKIP 2 LAB 1 GRN 1 #EP2014","suzanneshine",470695738327195648,"polite"
"Amazing! The gifts and calling of Gaod are irrevocable!! http://t.co/DdogtmijAE","cpasoutheast",466297911241080832,"polite"
"@GoodallGiles I always thought Tusk was too canny a pol to engage in the irrelevant #Spitzenkandidat process. Backroom deals more his bag.","danielrhamilton",471546523827068928,"polite"
"@The_Mitch92 @DavoEngo @UKIP @DavidCoburnUKip you've obviously not checked the news recently","notatroll255",470925259248795648,"polite"
"@marcuschown @FordCarole That is certainly true of the conservative mouthpieces above.","dodgyme",472033669511929856,"polite"
"@gavmacn EU will be a takeover A Zombie Bank of Scotland &amp; Zombie Holyrood","DavidCoburnUKip",468743101994270720,"polite"
"@warwick_news Good luck with that!","StevePaxtonED",464433241970442240,"polite"
"Can we get UKIP on these fucking illegal aliens stealing everyone's jobs?please hey @Nigel_Farage http://t.co/FONejidkNy","Hozwoldian",473041361550446592,"impolite"
"Hey @RogerHelmerMEP what are your thoughts on mental health?","darrenbjohn",472076025753780224,"polite"
"@IainMcGill *shakes head*","Lrhewat",471328869036064768,"polite"
"@dannyboughy4u Cheers feller","raymondfinch",469420382013751296,"polite"
"Good luck to all #conservatives European and local Council candidates.","GrahamKNIGHT2",469362493098590208,"polite"
"@EdSimpsonNI @voterossbrown Found it ..but off-screen, not under the photo. :-)","denisstewart",462879366545178624,"polite"
"New followers: why not join me over on Facebook? 'Like' for regular updates! https://t.co/npS6b59vkS","catherinemep",471607020345622528,"polite"
"@marcuschown It has been ever thus. Sadly oversight has never had much of a tradition in British politics or Government.","JamieMcBastard",465498788233478144,"polite"
"Honoured to have been today elected leader of @BrightonHoveCC for another year.","jasonkitcat",466982960835870720,"polite"
"@Miguelencasa @jlj060453 Yes your right!","MargotLJParker",473019315747573760,"polite"
"@grantshapps @Nigel_Farage is &amp; will give you the BIGGEST pasting of your career on Q.T. If I were you, I'd ring in sick! �� #VoteUKIP","WaddyBean",462649864766361600,"polite"
"@moretonleasowe Very sorry to hear that, Ian. You'll be back!","danielrhamilton",469792739790712832,"polite"
"@mayadeSGreen @Green_Caroline Hardman isn't a BBC journalist. She is the Deputy Editor of the 'Spectator' and contributing to a discussion.","RichardThomas37",470709744597233664,"polite"
"@EllaTay me. As to his comment, look at it in full and his letter to the telegraph, which I fully defend.","ShneurOdzeUKIP",471742324025085952,"polite"
"@CllrJohnWall @DanHannanMEP @Conservatives Being a Conservative Councillor I would expect you to vote Conservative.","KulganofCrydee",465430365096914944,"polite"
"@ProfBenWalker thanks mate","ShneurOdzeUKIP",470844099982282752,"polite"
"State pensions would be paid after Yes vote - Top stories - The Scotsman http://t.co/Zab7iGI5ym","CStephenssnp",463959940583800832,"polite"
"@linkshund @ericdondero @GuidoFawkes @Nigel_Farage Some libertarians have a really poor understanding of their own philosophy. :(","jaubertmoniker",469474994347458560,"polite"
"Our post election interview with @Jude_KD and @PaulBrannenNE , this regions newly elected MEP’s is now online - http://t.co/435UuvWxQq","Politics_NE",470934316621770752,"polite"
"@paulwaugh it's in the hands of the EU, ask him that http://t.co/BJtOBeDchV","JaniceUKIP",464748499972935680,"polite"
"Regretfully missing Yom Ha'atzmaut celebration at Israeli Emb cos @BoardofDeputies European election hustings, but Happy Independence Day!","SarahLudfordMEP",464062433619746816,"polite"
"@Nigel_Farage @Daily_Express. The majority are sick and tired of the liberals, toffs and career politicians. The endless immigration. UKIP","chrisdorman1978",473154649395298304,"polite"
"@JaniceUKIP 'real' is quite ironic","themammothblog",466279753264427008,"polite"
"@davidrghendy @Ed_Miliband @Nigel_Farage I'd hardly call that a debate. More of a 30 second tiff ��","MundaneNoodles",462879372266196992,"polite"
"@timwig @chrisdeerin Bon Chance, wherever you are next.","Steven_Woolfe",464749670854848512,"polite"
"@DavidCoburnUKip Do you mean jeered? I can;t imagine many Glaswegians giving UKIP's self-serving and divisive politics the time of day.","dalaidahmer",469513522209357824,"polite"
"@sundersays anyway its late. Good chatting as ever.","Steven_Woolfe",468542925316816896,"polite"
"@heySMM @UKIPHULK @Nigel_Farage @UKIP In your opinion because you obviously have a very insular mind","ElContador2000",465591370519175168,"polite"
"“@nickgriffinmep: Perhaps the Queen could suck me balls.”","milfmob",462998449647280128,"impolite"
"rt @NWGreenParty: Only one party has consistently stood up to #UKIP . http://t.co/1pYe9H2hQM #VoteGreen2014”","GinaDowding",467061070679801856,"polite"
"@Photomattic @WillDuckworthGP could be true. I voted with conscience and did managed to prove to my parents that their vote counted.","thesleepingwell",470924247536513024,"polite"
"Cannot wait for tonight, will be with @JSeymourUKIP, @JamesJimCarver &amp; @milroy666 at the count in Birmingham!","ThomasHoof1",470520494660546560,"polite"
"@JosephTaylor26 quite right","Steven_Woolfe",465968537992167424,"polite"
"@2tweetaboutit @pugwash1000 what's this about I can't see a line of tweets","milroy666",465030394770128896,"polite"
"@samlongstaff1 @LeicsFox @RogerHelmerMEP @MargotLJParker @DavidCoburnUKip i try my best! ;)","cafe_tomtom",464168781435404288,"polite"
"@tailspin1 @athanaseus Many thanks Anton","DavidCoburnUKip",471210322800689152,"polite"
"@Nigel_Farage ""Both Britain and the EU Would Be Happier if They Got Divorced"" http://t.co/DgihrDf4Cd","mellowman1001",469040209284591616,"polite"
"Really don't know if I can cope with the inevitable left wing spin on @bbcquestiontime towards @Nigel_Farage tonight. @UKIP @Vote_UKIP","AlexJohnson1990",464514989546831872,"polite"
"Any hope of @Nigel_Farage becoming PM requires he go straight ⚊ detox &amp; rehab from his alcoholism &amp; smoking addiction http://t.co/46OPAd7Vzx","ManInDaHole",472681737881800704,"impolite"
"@DavidCoburnUKip @Sneekyboy @distalgesic I could see a non neoliberal Conservative party doing reasonably well in Independent Scotland.","dharmabum013",466554436660510720,"polite"
"@LadyChappers fair comment","milroy666",470269843774926848,"polite"
"@Michael_Heaver not forgetting WMD","Tickhillblade",471214316981858304,"polite"
"@MollyMEP @romaynephoenix South West getting trashed by climate change last winter may have contributed to Green win :-)","shales73",473109437516107776,"polite"
"@mdbuk 500 Imams sign petition against Gay marriage http://t.co/Uc09icVUSM","DavidCoburnUKip",470540004557864960,"polite"
"@nickgriffinmep gr8 b8 m8 8/8","WillLawrence_",471669514191790080,"polite"
"@ReallyDave101 @KatBoettge @EMGreenParty Thank you!","CllrRMallender",468134625303592960,"polite"
"@CllrRMallender @GreenJeanMEP @GreenKeithMEP @PeterCranie @GreenRupertRead @Molly4Europe Thanks","KatBoettge",469494683564265472,"polite"
"With Young dynamic @BrentLD @mayanthidw @ibrahimjahangir - knocking on door in Brent Cenrtal! http://t.co/vmsnhsXv1w","AnujaPrashar",468451994316062720,"polite"
"@mauled people who immigrate. I'll grant you that it's badly worded, but it is not and has never been our policy to deport legal immigrants","DonnaInSussex",467637541009895424,"polite"
"@MattBluefoot @Fat_Jacques @RedUKIP Civil Partnerships should be extended to SSC and Hetero couples - not abolished!!","DavidCoburnUKip",472821322511552512,"polite"
"It's been reported that @Nigel_Farage was seen eating spaghetti bolognese. Outed as hypocrite. #desperateukipheadlines","GrumpyDenier",468473996858888192,"polite"
"@SLATUKIP @UKIP err I am not resonsible for what others tweet - lol","DavidCoburnUKip",466568929260101632,"polite"
"@DrOnkarSahota @ClaudeMoraesMEP @Lucy4MEP @SebDance Thanks Onkar good to have council gains in West London too!","maryhoneyball",470843224899461120,"polite"
"@Jester2109 excellent! It shows the #EU rushed to a bigoted judgement on #ecigs without taking the time to ascertain the full facts","NSinclaireMEP",471914888663531520,"polite"
"@wheeplumb you never know...","DonnaInSussex",469576407593795584,"polite"
"@Green_Adz87 @KatBoettge @hopenothate It's Keith Taylor :) Just locals that I have a problem with now. Thank you for pointing this out!!!","rcp123456",462975158857523200,"polite"
"@CraigBJonesLab @MikeGreenUKIP Absolutely agree Craig, they will never get a mandate to do anything of real interest, its a two party game!","TheStaffsBull",464155337566994432,"polite"
"@Nickwba17 @amiahxo @maxshanly @Nigel_Farage I have given up on him Nick hes a wanker","AndyWally0106",469815559132286976,"impolite"
"@DanHannanMEP Good riddance to 'Sir' Graham Watson! A disingenuous sophist if there ever was one.","RobertMcTighe",470706303774752768,"impolite"
"@benjamincohen @LiberalJudaism I am aware of that :)","DavidCoburnUKip",472073814336356352,"polite"
"@DavidCoburnUKip @Radical_Indy I don't like the fact that they attempt to shout The opposition down as much as they do. Opposition is good.","SamForbess",466236476536418304,"polite"
"@StanBrockStory thanks so much well look and have shared","Anothergreen",465599327277449216,"polite"
"@shamandream I support all people who are Law abiding - I dont make distinctions between races and groups","DavidCoburnUKip",469146690336096256,"polite"
"28% of the electorate not withstanding, @Nigel_Farage is still a cunt.","Mzebonga",470908170727342080,"impolite"
"@Michael_Heaver So if people don't like the winner in those areas they know who to vote for int he future if they want a change","ObliviousReaper",469807757236109312,"polite"
"Meet @GreenJeanMEP TODAY at @HackneyGreens stall, Stoke Newington Farmers Market. http://t.co/kQS1W66zJr #VoteGreen2014 #Hackney","Green_DannyB",465053489354522624,"polite"
"@alexlmayer @EofELabour Bad luck Alex and thanks for all the hard work.","ClareBlair",470680377234034688,"polite"
"@glenchisholm They need desperately to hear from progressive voices rather than the bigotry, prejudice &amp; ignorance espoused by UKIP","markereiraguyer",471648502565847040,"polite"
"@nickgriffinmep @Baddiel Hacked? Really? Or Drunken rant by account owner? We have all regretted a Jack Daniels tweet! #ignoramus","APB1974",462358383249850368,"polite"
"@Alfie_Pacino @LabourNHSJAN @andyburnhammp @Nigel_Farage Nobber, isn't he?","ImGregCook",472895242711334912,"polite"
"@torbayred @Molly4Europe @TheGreenParty i havent but ive been through her green economic website in detail. agree fully with green economics","matthewrjames",469172976123138048,"polite"
"@Jamie4Labour @scottishlabour @davidmartinmep @C_Stihler_MEP @Derek4Europe @asim_rel @Coisty_OB thank you Jamie","katrinamurray71",469775285702111232,"polite"
"@DickDelingpole well done all","Michael_Heaver",467643597756854272,"polite"
"@DanHannanMEP @OldManReport How about ""Sieg Heil""?","ostercywriter",470286830873882624,"impolite"
"@Monkshatch Thanks Colin- just so proud to be part of history as I'm sure you are too. No shocks for me- just thrills!","CulliganPA",470910314427727872,"polite"
"@wainwright_star @NSinclaireMEP She is certainly getting out there.","EileenWardBirch",468506550093352960,"polite"
"@vivienmiss @maxshanly @LittleBlueDr @belcherdiscuss @Nigel_Farage you're pathetic, do us a favour and stop trying to be relevant?��","lawson_murray",469768983617757184,"impolite"
"@gimpyblog Old Etonian isn't he?","BelindaBG",469867888267264000,"polite"
"@samuelLBS @tommyd_95 @nickgriffinmep he aint unblocked me!","fascistCOW",462693514728710144,"polite"
"@C_Stihler_MEP Thanks for your tweet, it's now featured in our Elections topic aggregator http://t.co/7hCACIBmR2","EUWatchers",465134927164747776,"polite"
"@rkingphoto Ladbroke: Odds Narrowed 2/1 that UKIP win a European parliamentary seat in Scotland. http://t.co/aXuljnGp6b","DavidCoburnUKip",468109403062038528,"polite"
"@Shazza1uk @DavidCoburnUKip Lab/Lib/Tory knew what common market/EU was from day 1,incl EU Army,&amp; Lied to us for 30yrs,I want them Gone","godhelpourkids",464001187399086080,"polite"
"@SimonGosden @theschneck @Tim_Aker @UKIP @JackieDP @ThurrockPolly I didn't say ""a majority"" I said ""the majority"" very different","iandem618",472049811118911488,"polite"
"@Nigel_Farage @UKIP @beppe_grillo Nigel Farage why do you look like you're shitting yourself in every photo of you #highly #concerning","hesham_mashhour",471728900415160320,"impolite"
"@UKIPMiddletonPW @star_pumpkin @milroy666 an appropriate No.","TeddyUKIPClark",470275466214260736,"polite"
"@DavidCoburnUKip @psflaps @Sneekyboy @dharmabum013 @distalgesic R all the signatories living ruk prepared to pay for this extra referendum?","AGlesca",466563275220865024,"polite"
"@Davewil33491027 @Nigel_Farage  we would like a choice and not be told by the EU who we can and cannot allow in","England_Exists",470252574940344320,"polite"
"@LadyChappers fair comment","milroy666",470269843774926848,"polite"
"@Tokyo_Tom because her work was practical not primarily ideological,","Anothergreen",466469755600535552,"polite"
"@LBC Lurline Deslandes is calling you now to discuss her experiences.","suzanneshine",467195458968772608,"polite"
